Unnamed: 0.1,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3675,3675.0,33.0,management,single,tertiary,no,349,no,no,cellular,22,aug,182.0,1.0,-1,0.0,unknown,no
830,830.0,42.0,management,single,tertiary,no,0,no,no,cellular,7,sep,99.0,1.0,-1,0.0,unknown,no
119,,46.0,management,divorced,tertiary,no,25,,no,unknown,17,jun,,2.0,-1,0.0,unknown,no
4324,4324.0,50.0,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157.0,1.0,299,3.0,failure,no
4292,4292.0,,management,married,,,752,yes,no,cellular,11,aug,104.0,4.0,-1,0.0,unknown,no
635,635.0,33.0,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155.0,1.0,-1,0.0,unknown,no
4142,4142.0,32.0,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209.0,2.0,-1,0.0,unknown,no
991,991.0,37.0,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124.0,1.0,-1,0.0,unknown,yes
876,876.0,33.0,entrepreneur,married,tertiary,no,595,no,no,cellular,7,aug,22.0,2.0,-1,0.0,unknown,no
4,4.0,59.0,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,226.0,1.0,-1,0.0,unknown,no
3051,3051.0,48.0,management,married,tertiary,no,0,no,no,cellular,28,aug,16.0,16.0,-1,0.0,unknown,no
3124,,56.0,management,married,tertiary,no,334,,no,unknown,15,may,,2.0,-1,0.0,unknown,no
2660,2660.0,32.0,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501.0,4.0,-1,0.0,unknown,no
2491,2491.0,58.0,retired,married,primary,no,4007,no,no,cellular,30,nov,598.0,4.0,-1,0.0,unknown,no
3854,3854.0,49.0,technician,married,,no,1843,yes,,cellular,25,may,269.0,1.0,-1,0.0,unknown,
1715,1715.0,38.0,admin.,married,secondary,no,3732,yes,no,unknown,21,may,379.0,2.0,-1,0.0,unknown,no
1148,1148.0,27.0,management,single,tertiary,no,446,no,no,cellular,23,jun,205.0,3.0,-1,0.0,unknown,no
3261,3261.0,32.0,blue-collar,married,primary,no,66,no,no,cellular,19,nov,244.0,1.0,-1,0.0,unknown,no
574,574.0,35.0,services,divorced,secondary,no,67,yes,no,cellular,5,may,192.0,2.0,-1,0.0,unknown,no
3769,3769.0,51.0,housemaid,married,primary,no,492,yes,no,unknown,20,may,142.0,3.0,-1,0.0,unknown,no
3736,3736.0,41.0,technician,married,tertiary,no,532,yes,no,cellular,9,jul,74.0,1.0,-1,0.0,unknown,no
4146,4146.0,,technician,married,,,1259,no,no,unknown,20,may,234.0,5.0,-1,0.0,unknown,no
853,853.0,48.0,technician,divorced,tertiary,no,113,no,yes,cellular,22,jul,38.0,1.0,-1,0.0,unknown,no
1982,1982.0,61.0,blue-collar,married,primary,no,625,yes,no,unknown,19,may,158.0,2.0,-1,0.0,unknown,no
2774,2774.0,37.0,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143.0,1.0,-1,0.0,unknown,no
1166,1166.0,32.0,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319.0,1.0,182,1.0,success,yes
971,971.0,,admin.,married,,,262,yes,no,cellular,9,jul,74.0,1.0,-1,0.0,unknown,no
2701,2701.0,45.0,technician,divorced,secondary,no,809,yes,no,cellular,13,may,155.0,2.0,363,4.0,failure,no
3847,3847.0,33.0,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29.0,28.0,-1,0.0,unknown,no
2368,2368.0,,services,married,,,195,yes,no,cellular,17,apr,203.0,1.0,-1,0.0,unknown,no
4115,4115.0,,technician,single,,,126,no,no,cellular,22,aug,112.0,2.0,-1,0.0,unknown,no
4131,4131.0,34.0,management,married,,no,4831,yes,,cellular,4,feb,265.0,1.0,-1,0.0,unknown,
2950,2950.0,37.0,entrepreneur,married,tertiary,no,836,yes,no,unknown,27,may,129.0,2.0,-1,0.0,unknown,no
524,524.0,45.0,services,married,secondary,no,-839,yes,no,unknown,28,may,68.0,1.0,-1,0.0,unknown,no
2455,2455.0,31.0,unemployed,married,secondary,no,3242,no,no,unknown,25,jun,292.0,2.0,-1,0.0,unknown,no
1841,1841.0,41.0,technician,single,secondary,no,1680,yes,no,unknown,2,jun,76.0,2.0,-1,0.0,unknown,no
537,,26.0,management,single,secondary,no,63,,no,cellular,28,jul,,4.0,-1,0.0,unknown,no
2806,2806.0,53.0,blue-collar,single,secondary,no,5715,no,no,cellular,28,jan,287.0,2.0,-1,0.0,unknown,no
3175,3175.0,38.0,admin.,divorced,secondary,no,156,yes,no,unknown,17,jun,544.0,3.0,-1,0.0,unknown,no
784,784.0,27.0,blue-collar,single,,no,5,yes,,unknown,19,may,205.0,3.0,-1,0.0,unknown,
4057,4057.0,28.0,blue-collar,married,secondary,no,100,yes,yes,unknown,27,may,132.0,2.0,-1,0.0,unknown,no
1409,1409.0,31.0,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143.0,1.0,-1,0.0,unknown,no
2537,2537.0,26.0,blue-collar,married,primary,no,5116,yes,no,cellular,22,jul,246.0,3.0,-1,0.0,unknown,no
154,154.0,39.0,technician,married,secondary,no,501,no,no,unknown,26,may,289.0,1.0,-1,0.0,unknown,no
3009,3009.0,57.0,blue-collar,married,primary,no,93,yes,no,telephone,17,apr,137.0,1.0,-1,0.0,unknown,no
1686,,47.0,technician,married,,no,302,,,unknown,20,jun,,3.0,-1,0.0,unknown,
2901,2901.0,37.0,services,single,tertiary,no,223,yes,no,unknown,28,may,25.0,1.0,-1,0.0,unknown,no
4473,4473.0,33.0,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137.0,1.0,272,2.0,failure,no
3863,3863.0,33.0,technician,married,secondary,no,3470,no,no,cellular,11,aug,285.0,2.0,-1,0.0,unknown,no
2733,2733.0,54.0,technician,divorced,secondary,no,1114,yes,no,cellular,30,jan,81.0,1.0,-1,0.0,unknown,no
1895,,,services,single,,,192,,no,cellular,30,jan,,4.0,-1,0.0,unknown,no
569,569.0,28.0,student,single,secondary,no,459,no,no,cellular,16,mar,83.0,13.0,-1,0.0,unknown,no
1816,1816.0,52.0,services,married,secondary,no,381,no,yes,cellular,25,aug,288.0,12.0,-1,0.0,unknown,no
2065,2065.0,38.0,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39.0,2.0,-1,0.0,unknown,no
127,,45.0,,single,secondary,no,586,,yes,,28,jul,,3.0,-1,,unknown,no
3394,3394.0,46.0,services,married,,no,4,no,,cellular,30,apr,268.0,1.0,261,5.0,other,
3327,3327.0,36.0,management,married,primary,no,3953,yes,no,cellular,19,nov,277.0,1.0,-1,0.0,unknown,no
4507,4507.0,33.0,services,married,secondary,no,288,yes,no,cellular,17,apr,306.0,1.0,-1,0.0,unknown,no
2975,2975.0,48.0,technician,single,tertiary,no,-551,yes,no,cellular,11,may,168.0,2.0,-1,0.0,unknown,no
980,980.0,43.0,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087.0,2.0,-1,0.0,unknown,yes
2300,2300.0,35.0,technician,married,secondary,no,13,no,no,cellular,22,aug,94.0,2.0,-1,0.0,unknown,no
190,190.0,49.0,blue-collar,married,primary,no,0,yes,yes,telephone,23,jul,97.0,6.0,-1,0.0,unknown,no
1139,1139.0,52.0,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688.0,2.0,-1,0.0,unknown,no
699,,,entrepreneur,married,,,0,,,cellular,5,may,,1.0,168,4.0,failure,
4325,4325.0,53.0,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205.0,1.0,-1,0.0,unknown,no
606,606.0,,blue-collar,married,,,1020,yes,no,unknown,28,may,251.0,1.0,-1,0.0,unknown,no
301,301.0,65.0,retired,divorced,primary,no,1840,no,no,cellular,1,jun,383.0,2.0,188,5.0,failure,no
3420,,36.0,,single,tertiary,no,1283,,no,,18,aug,,5.0,-1,,unknown,no
4363,4363.0,38.0,blue-collar,single,secondary,no,13156,yes,no,cellular,17,apr,291.0,4.0,331,1.0,failure,no
1060,1060.0,48.0,management,married,,no,1147,no,,cellular,5,aug,389.0,1.0,64,2.0,success,
2565,2565.0,23.0,blue-collar,single,unknown,no,817,yes,no,cellular,18,may,123.0,1.0,-1,0.0,unknown,no
4515,4515.0,32.0,services,single,secondary,no,473,yes,no,cellular,7,jul,624.0,5.0,-1,0.0,unknown,no
1069,1069.0,45.0,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53.0,1.0,172,3.0,failure,no
2524,2524.0,35.0,blue-collar,married,secondary,no,1257,yes,no,cellular,20,apr,93.0,3.0,329,7.0,failure,no
2205,,41.0,admin.,divorced,secondary,no,3823,,no,cellular,26,apr,,10.0,-1,0.0,unknown,no
1243,1243.0,69.0,,married,primary,no,579,no,no,,14,aug,230.0,1.0,-1,,unknown,no
16,16.0,,technician,married,,,4073,no,,cellular,27,aug,239.0,5.0,-1,0.0,unknown,
3120,3120.0,47.0,technician,married,primary,no,187,yes,no,unknown,9,may,165.0,1.0,-1,0.0,unknown,no
815,815.0,32.0,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121.0,1.0,-1,0.0,unknown,no
3067,3067.0,34.0,management,single,tertiary,no,318,yes,no,unknown,9,may,133.0,2.0,-1,0.0,unknown,no
959,959.0,37.0,technician,single,tertiary,no,3315,yes,no,cellular,9,apr,820.0,2.0,-1,0.0,unknown,no
225,225.0,32.0,services,single,secondary,no,406,yes,no,unknown,6,may,227.0,1.0,-1,0.0,unknown,no
3354,3354.0,,management,married,,,1471,no,no,cellular,12,aug,331.0,2.0,-1,0.0,unknown,no
2485,2485.0,34.0,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90.0,1.0,-1,0.0,unknown,no
562,562.0,36.0,services,married,secondary,no,-302,yes,no,cellular,13,may,36.0,2.0,-1,0.0,unknown,no
3436,,35.0,blue-collar,married,secondary,no,444,,no,cellular,15,apr,,3.0,-1,0.0,unknown,no
1693,1693.0,37.0,technician,single,secondary,no,2442,no,no,cellular,16,feb,91.0,3.0,-1,0.0,unknown,yes
1045,1045.0,58.0,management,married,tertiary,no,299,no,no,cellular,16,jul,120.0,4.0,-1,0.0,unknown,no
3446,3446.0,38.0,services,married,secondary,no,8876,no,no,cellular,2,feb,280.0,1.0,75,1.0,failure,no
954,954.0,58.0,retired,divorced,unknown,no,5920,yes,no,cellular,23,jul,255.0,1.0,-1,0.0,unknown,no
2735,2735.0,47.0,entrepreneur,married,tertiary,no,459,yes,no,cellular,29,jul,189.0,4.0,-1,0.0,unknown,no
4435,4435.0,31.0,technician,single,secondary,no,4888,yes,no,telephone,5,may,475.0,4.0,166,2.0,failure,no
1218,1218.0,54.0,unknown,married,unknown,no,2508,no,no,unknown,20,jun,34.0,8.0,-1,0.0,unknown,no
1527,1527.0,57.0,technician,divorced,secondary,no,63,yes,no,unknown,5,may,242.0,1.0,-1,0.0,unknown,no
3987,3987.0,32.0,services,married,secondary,no,61,yes,no,cellular,8,jul,529.0,5.0,-1,0.0,unknown,no
1300,,,retired,divorced,,,5845,,no,cellular,14,may,,2.0,-1,0.0,unknown,yes
160,160.0,,blue-collar,married,,,20,no,no,unknown,4,oct,10.0,1.0,-1,0.0,unknown,no
4067,4067.0,53.0,technician,married,secondary,no,206,no,no,cellular,26,aug,87.0,6.0,-1,0.0,unknown,no
956,956.0,27.0,unemployed,single,secondary,no,3276,no,no,cellular,5,aug,106.0,1.0,110,2.0,other,no
3791,3791.0,56.0,services,married,secondary,no,22196,yes,no,cellular,21,nov,189.0,1.0,-1,0.0,unknown,no
3234,3234.0,39.0,management,single,tertiary,no,3797,no,no,cellular,2,jun,96.0,2.0,-1,0.0,unknown,no
2869,2869.0,49.0,services,married,,no,280,yes,,telephone,14,jul,162.0,3.0,-1,0.0,unknown,
3777,3777.0,26.0,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302.0,1.0,-1,0.0,unknown,no
2961,2961.0,32.0,blue-collar,married,secondary,no,1787,yes,no,cellular,12,may,87.0,4.0,357,4.0,failure,no
2200,2200.0,52.0,services,married,secondary,no,431,no,no,cellular,26,aug,73.0,17.0,-1,0.0,unknown,no
98,98.0,36.0,blue-collar,divorced,secondary,no,2843,no,no,cellular,12,feb,473.0,1.0,182,1.0,success,no
2557,,40.0,technician,divorced,secondary,no,-375,,no,cellular,13,may,,5.0,-1,0.0,unknown,no
3183,3183.0,32.0,services,married,secondary,no,132,yes,yes,unknown,19,may,343.0,2.0,-1,0.0,unknown,no
253,253.0,58.0,retired,married,primary,no,3401,yes,no,cellular,3,feb,84.0,3.0,265,2.0,failure,no
3923,3923.0,57.0,retired,married,primary,no,-464,yes,no,cellular,4,feb,75.0,1.0,190,6.0,failure,no
4199,4199.0,35.0,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474.0,2.0,-1,0.0,unknown,no
1445,1445.0,32.0,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712.0,2.0,-1,0.0,unknown,no
1648,1648.0,,unemployed,married,,,744,no,no,telephone,28,jan,38.0,1.0,-1,0.0,unknown,no
3991,3991.0,31.0,admin.,single,secondary,no,5527,yes,no,unknown,21,may,132.0,1.0,-1,0.0,unknown,no
1696,1696.0,,management,single,,,260,yes,no,cellular,7,may,49.0,1.0,-1,0.0,unknown,no
3191,3191.0,46.0,blue-collar,married,secondary,no,137,no,no,unknown,20,jun,252.0,3.0,-1,0.0,unknown,no
1154,1154.0,47.0,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225.0,1.0,364,1.0,failure,no
2255,2255.0,,management,single,,,1531,yes,no,cellular,8,may,81.0,3.0,170,1.0,failure,no
1682,1682.0,,unemployed,single,,,415,no,no,cellular,12,aug,123.0,1.0,-1,0.0,unknown,no
3170,3170.0,39.0,blue-collar,married,secondary,no,285,yes,yes,unknown,6,may,209.0,1.0,-1,0.0,unknown,no
2056,2056.0,57.0,technician,married,secondary,no,1469,yes,no,cellular,17,nov,364.0,1.0,-1,0.0,unknown,no
4090,4090.0,30.0,management,married,tertiary,no,944,no,no,cellular,29,oct,251.0,2.0,-1,0.0,unknown,yes
3108,3108.0,,blue-collar,married,,,1679,yes,no,unknown,20,jun,21.0,18.0,-1,0.0,unknown,no
3723,3723.0,32.0,services,single,secondary,no,152,yes,no,cellular,25,may,158.0,2.0,-1,0.0,unknown,yes
2049,2049.0,,technician,married,,,4198,no,no,cellular,14,jan,309.0,1.0,91,10.0,success,yes
3643,3643.0,45.0,admin.,divorced,unknown,no,998,yes,no,telephone,30,jul,38.0,2.0,-1,0.0,unknown,no
4454,4454.0,37.0,management,single,tertiary,no,102,yes,no,cellular,21,aug,101.0,2.0,-1,0.0,unknown,no
623,623.0,40.0,management,single,tertiary,no,1509,no,no,cellular,12,may,333.0,1.0,58,3.0,failure,no
262,262.0,39.0,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83.0,3.0,-1,0.0,unknown,no
3369,3369.0,51.0,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51.0,2.0,-1,0.0,unknown,no
4061,4061.0,28.0,,married,secondary,no,2788,yes,no,,6,jun,369.0,2.0,-1,,unknown,yes
1802,1802.0,30.0,services,single,secondary,no,432,yes,no,unknown,20,may,340.0,3.0,-1,0.0,unknown,no
4513,,,blue-collar,married,,,322,,no,cellular,14,aug,,2.0,-1,0.0,unknown,no
2385,2385.0,47.0,services,,secondary,no,3333,yes,yes,cellular,29,jul,,,-1,0.0,unknown,no
1959,1959.0,44.0,blue-collar,married,secondary,no,2523,yes,no,unknown,29,may,1236.0,2.0,-1,0.0,unknown,no
2976,2976.0,28.0,blue-collar,single,,no,56,yes,,unknown,23,may,66.0,1.0,-1,0.0,unknown,
488,488.0,55.0,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193.0,2.0,-1,0.0,unknown,no
1843,1843.0,39.0,services,married,secondary,no,247,yes,no,cellular,17,apr,244.0,2.0,-1,0.0,unknown,no
1734,1734.0,51.0,blue-collar,married,primary,no,872,no,no,cellular,8,aug,82.0,2.0,-1,0.0,unknown,no
2911,,34.0,housemaid,married,,no,0,,,unknown,30,oct,,1.0,-1,0.0,unknown,
3219,3219.0,72.0,retired,married,primary,no,763,no,no,cellular,24,apr,384.0,2.0,-1,0.0,unknown,yes
146,146.0,,retired,married,,,1906,no,yes,unknown,19,jun,45.0,9.0,-1,0.0,unknown,no
1986,1986.0,34.0,management,single,,no,618,yes,,unknown,3,jun,119.0,4.0,-1,0.0,unknown,
1369,1369.0,65.0,retired,divorced,,no,300,no,,cellular,2,aug,245.0,2.0,-1,0.0,unknown,
2811,2811.0,44.0,blue-collar,married,primary,no,134,yes,no,cellular,7,may,378.0,1.0,-1,0.0,unknown,no
659,659.0,40.0,management,married,tertiary,no,-117,yes,no,cellular,17,jul,770.0,2.0,-1,0.0,unknown,no
1794,1794.0,56.0,admin.,divorced,secondary,yes,-435,yes,yes,unknown,9,may,185.0,2.0,-1,0.0,unknown,no
2511,2511.0,,retired,married,,,2301,no,no,cellular,16,apr,124.0,1.0,-1,0.0,unknown,no
3397,3397.0,36.0,admin.,married,secondary,no,998,yes,no,unknown,14,may,1044.0,2.0,-1,0.0,unknown,no
4282,4282.0,34.0,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641.0,1.0,-1,0.0,unknown,yes
1147,1147.0,44.0,blue-collar,married,secondary,no,-182,yes,yes,cellular,14,may,10.0,10.0,-1,0.0,unknown,no
3272,3272.0,44.0,services,single,secondary,no,5045,yes,no,cellular,21,nov,20.0,6.0,175,15.0,other,no
608,608.0,51.0,unemployed,single,tertiary,no,1594,no,no,telephone,4,feb,197.0,1.0,-1,0.0,unknown,no
3582,3582.0,36.0,management,married,tertiary,no,0,yes,no,unknown,27,may,145.0,2.0,-1,0.0,unknown,no
1930,1930.0,32.0,services,married,secondary,no,255,yes,yes,unknown,21,may,86.0,2.0,-1,0.0,unknown,no
197,197.0,38.0,services,married,secondary,no,1,no,yes,cellular,21,nov,152.0,2.0,-1,0.0,unknown,no
2931,2931.0,46.0,retired,married,primary,no,-35,yes,no,cellular,7,may,304.0,3.0,-1,0.0,unknown,no
2327,2327.0,41.0,admin.,married,secondary,no,8238,yes,yes,unknown,30,may,124.0,4.0,-1,0.0,unknown,no
766,766.0,57.0,management,married,primary,no,1052,yes,no,unknown,13,may,227.0,4.0,-1,0.0,unknown,no
4218,4218.0,48.0,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37.0,1.0,-1,0.0,unknown,no
3255,3255.0,,blue-collar,married,,,284,no,yes,telephone,14,jul,252.0,4.0,-1,0.0,unknown,no
202,202.0,35.0,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768.0,2.0,141,3.0,failure,yes
3510,3510.0,43.0,,married,secondary,no,136,no,no,,25,aug,363.0,7.0,-1,,unknown,yes
1733,1733.0,56.0,management,married,tertiary,no,3172,yes,no,cellular,5,feb,139.0,1.0,-1,0.0,unknown,no
2777,2777.0,25.0,services,single,secondary,no,-352,no,no,cellular,15,jul,246.0,1.0,-1,0.0,unknown,no
1707,,30.0,self-employed,married,secondary,no,123,,yes,unknown,17,jul,,1.0,85,5.0,other,no
3474,3474.0,36.0,admin.,married,secondary,no,4280,no,no,unknown,19,jun,227.0,6.0,-1,0.0,unknown,no
854,,42.0,management,,secondary,no,-105,,no,cellular,28,aug,,,-1,0.0,unknown,no
4097,4097.0,46.0,technician,married,,no,410,no,,cellular,21,nov,162.0,5.0,-1,0.0,unknown,
2160,2160.0,60.0,management,married,tertiary,no,3387,no,no,cellular,14,aug,636.0,2.0,-1,0.0,unknown,no
698,698.0,36.0,,single,secondary,no,340,no,yes,,16,jun,559.0,3.0,-1,,unknown,no
4471,,59.0,management,married,unknown,no,3534,,no,cellular,21,nov,,4.0,-1,0.0,unknown,no
2999,2999.0,40.0,management,married,tertiary,no,294,yes,no,cellular,23,jul,97.0,5.0,-1,0.0,unknown,no
3696,3696.0,31.0,services,,secondary,no,31,yes,yes,unknown,26,may,,,-1,0.0,unknown,no
1636,1636.0,53.0,retired,married,,no,4968,no,,cellular,6,may,109.0,1.0,87,2.0,failure,
3457,,30.0,management,,tertiary,no,6164,,no,unknown,27,may,,,-1,0.0,unknown,no
3581,3581.0,47.0,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162.0,1.0,-1,0.0,unknown,no
1291,1291.0,55.0,technician,divorced,,no,61,yes,,cellular,25,aug,113.0,3.0,-1,0.0,unknown,
1853,1853.0,39.0,blue-collar,single,secondary,no,4143,yes,yes,unknown,2,jun,21.0,1.0,-1,0.0,unknown,no
3763,3763.0,,blue-collar,married,,,137,no,yes,cellular,18,jul,305.0,12.0,-1,0.0,unknown,no
3304,3304.0,64.0,retired,married,tertiary,no,846,no,no,cellular,11,feb,671.0,1.0,181,3.0,failure,yes
4441,4441.0,38.0,management,married,tertiary,no,12877,no,no,unknown,17,jun,118.0,3.0,-1,0.0,unknown,no
3743,3743.0,42.0,admin.,single,secondary,no,-247,yes,yes,telephone,21,oct,519.0,1.0,166,1.0,other,yes
3445,3445.0,48.0,technician,married,secondary,no,427,no,no,unknown,14,may,201.0,1.0,-1,0.0,unknown,no
1998,1998.0,,services,married,,,1378,yes,no,cellular,18,jul,91.0,2.0,-1,0.0,unknown,no
663,663.0,53.0,entrepreneur,married,primary,no,1034,yes,no,cellular,19,nov,854.0,2.0,170,3.0,other,no
3748,3748.0,35.0,management,married,tertiary,no,2793,no,no,cellular,20,nov,258.0,2.0,-1,0.0,unknown,no
709,709.0,42.0,housemaid,married,primary,no,14752,no,no,unknown,19,may,107.0,2.0,-1,0.0,unknown,no
1282,1282.0,30.0,blue-collar,married,primary,no,2581,no,no,unknown,12,may,221.0,2.0,-1,0.0,unknown,no
2675,2675.0,29.0,management,single,tertiary,no,437,no,no,cellular,5,aug,504.0,1.0,92,1.0,success,yes
4029,,37.0,self-employed,married,secondary,no,487,,yes,cellular,27,aug,,15.0,-1,0.0,unknown,no
1306,1306.0,49.0,services,married,secondary,no,5673,no,yes,cellular,4,aug,357.0,3.0,-1,0.0,unknown,no
2237,2237.0,46.0,services,married,secondary,no,451,yes,yes,cellular,13,may,389.0,4.0,-1,0.0,unknown,no
3302,3302.0,33.0,management,divorced,tertiary,no,0,yes,yes,cellular,19,aug,275.0,8.0,-1,0.0,unknown,no
2038,2038.0,,blue-collar,single,,,5137,yes,no,cellular,6,may,123.0,1.0,-1,0.0,unknown,no
1529,1529.0,29.0,management,single,secondary,no,417,no,no,cellular,7,oct,90.0,1.0,-1,0.0,unknown,no
1663,1663.0,52.0,blue-collar,divorced,primary,no,-191,yes,no,unknown,15,may,755.0,1.0,-1,0.0,unknown,yes
4459,4459.0,,admin.,single,,,223,yes,no,cellular,17,apr,508.0,1.0,315,11.0,success,no
4477,4477.0,32.0,management,single,tertiary,no,577,no,no,cellular,7,aug,101.0,2.0,-1,0.0,unknown,no
3627,3627.0,56.0,services,married,secondary,no,-229,no,yes,cellular,23,jul,55.0,10.0,-1,0.0,unknown,no
2693,2693.0,40.0,admin.,married,,no,0,yes,,cellular,17,nov,57.0,1.0,-1,0.0,unknown,
3060,3060.0,52.0,admin.,married,secondary,no,0,no,no,cellular,22,apr,91.0,2.0,275,1.0,failure,no
1597,1597.0,34.0,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145.0,2.0,-1,0.0,unknown,no
2729,2729.0,34.0,blue-collar,single,tertiary,no,1011,yes,no,unknown,6,may,136.0,1.0,-1,0.0,unknown,no
2625,2625.0,42.0,blue-collar,married,primary,no,2111,yes,no,cellular,7,may,86.0,2.0,-1,0.0,unknown,no
3157,3157.0,75.0,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865.0,2.0,190,1.0,failure,no
3314,3314.0,35.0,self-employed,married,tertiary,no,980,no,no,cellular,2,aug,428.0,2.0,336,6.0,failure,no
1722,1722.0,56.0,management,married,secondary,no,238,yes,no,cellular,19,nov,808.0,1.0,-1,0.0,unknown,no
1059,,57.0,retired,married,primary,no,808,,no,telephone,7,jul,,1.0,-1,0.0,unknown,no
3242,3242.0,27.0,technician,single,secondary,no,15,yes,no,cellular,25,jul,67.0,3.0,-1,0.0,unknown,no
1678,,39.0,blue-collar,married,secondary,no,-405,,no,cellular,8,may,,1.0,-1,0.0,unknown,no
1757,1757.0,42.0,admin.,single,secondary,no,243,yes,no,unknown,14,may,46.0,5.0,-1,0.0,unknown,no
4191,4191.0,31.0,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224.0,3.0,74,4.0,failure,no
563,563.0,,technician,married,,,2497,yes,no,cellular,21,nov,35.0,1.0,176,1.0,failure,no
2790,2790.0,37.0,technician,single,secondary,no,435,yes,no,unknown,26,may,210.0,1.0,-1,0.0,unknown,no
863,863.0,49.0,self-employed,married,primary,no,489,yes,no,unknown,27,may,84.0,4.0,-1,0.0,unknown,no
1484,1484.0,44.0,entrepreneur,married,primary,no,276,yes,yes,unknown,15,may,219.0,1.0,-1,0.0,unknown,no
206,206.0,42.0,technician,married,secondary,no,2030,yes,yes,cellular,9,jul,196.0,1.0,-1,0.0,unknown,no
870,870.0,57.0,technician,married,secondary,no,839,no,yes,unknown,5,may,225.0,1.0,-1,0.0,unknown,no
502,,31.0,management,married,tertiary,no,13,,no,cellular,28,aug,,5.0,-1,0.0,unknown,no
1028,1028.0,31.0,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144.0,2.0,-1,0.0,unknown,no
3840,3840.0,48.0,blue-collar,married,secondary,no,425,yes,no,telephone,9,jul,693.0,2.0,-1,0.0,unknown,no
2690,2690.0,45.0,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454.0,2.0,-1,0.0,unknown,no
